jobid,title,employer,location,salary,description,tags,url,date,weeknum,equity,currency,salary_low,salary_high,country,state,city
122239,Senior Software Development Engineer,Audible,"Newark, NJ",,"About Audible:
Audible, Inc. is the world’s largest seller and producer of spoken audio entertainment,…","[""java"",""deployment"",""audio""]",/jobs/122239/senior-software-development-engineer-audible,2016-08-04,31,False,,0,0,US,NJ,Newark
122229,Visual Studio Developer,Kurt J. Lesker Company,"Clairton, PA",,"Develop Windows PC software applications using Visual Studio toolset in a process-oriented environment,…","["".net"",""vba"",""winforms"",""sql""]",/jobs/122229/visual-studio-developer-kurt-j-lesker-company,2016-08-04,31,False,,0,0,US,PA,Clairton
122238,Hadoop Application Developer,APEX Expert Solutions,"Arlington, VA","$90,000 - 115,000","Duties and Responsibilities

Work in an fast-paced agile development environment architecting and…","[""hadoop"",""cloudera"",""java"",""bigdata"",""geospatial""]",/jobs/122238/hadoop-application-developer-apex-expert-solutions,2016-08-04,31,False,$,"90,000","115,000",US,VA,Arlington
122236,"Ruby on Rails Developers (Lead, Senior, and Mid-Level)",ManPow LLC,"Irving, TX","$80,000 - 125,000"," We're disrupting the real estate investor market by scaling out in whole new way, and are building a…","[""ruby-on-rails"",""angularjs""]",/jobs/122236/ruby-on-rails-developers-lead-senior-and-mid-manpow-llc,2016-08-04,31,False,$,"80,000","125,000",US,TX,Irving
122234,Lead iOS Developer,SEPHORA,"San Francisco, CA",,Sephora seeks a full-time Lead iOS Developer to help lead its highly successful iOS development team. In…,"[""objective-c"",""swift"",""ecommerce""]",/jobs/122234/lead-ios-developer-sephora,2016-08-04,31,False,,0,0,US,CA,San Francisco
122201,Software Engineer in Test – Java / MongoDB,3T Software Labs GmbH,"Berlin, Germany",,3T is a fast growing start-up based in Berlin. We are the makers of the hugely popular MongoChef tool…,"[""mongodb"",""java"",""swtbot"",""junit"",""continuous-integration""]",/jobs/122201/software-engineer-in-test-java-mongodb-3t-software-labs-gmbh,2016-08-04,31,False,,0,0,Germany,,Berlin
Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
122185,Senior Front-end Developer,Digital Detox,"London, UK",,"Job description
We are looking for a passionate and driven senior front-end developer who cares about…","[""html"",""css"",""javascript"",""unit-testing"",""accessibility""]",/jobs/122185/senior-front-end-developer-digital-detox,2016-08-04,31,False,,0,0,UK,,London
122148,Senior Backend Engineer,Clicktripz,"Manhattan Beach, CA",,Clicktripz is looking for a talented backend software engineer. This is a full-time position and the…,"[""php"",""go"",""amazon-web-services"",""docker""]",/jobs/122148/senior-backend-engineer-clicktripz,2016-08-04,31,False,,0,0,US,CA,Manhattan Beach
122218,Junior Backend Engineer,Clicktripz,"Manhattan Beach, CA",,Clicktripz is looking for a talented backend software engineer. This is a full-time position and the…,"[""php"",""go"",""amazon-web-services"",""docker""]",/jobs/122218/junior-backend-engineer-clicktripz,2016-08-04,31,False,,0,0,US,CA,Manhattan Beach
122219,Senior Software Engineer,GreenPath Financial Wellness,"Farmington Hills, MI",,"Senior Software Engineer
Change Agent (n): an individual with an unstoppable desire to make the future…","["".net"",""agile"",""restful-url"",""jquery"",""less""]",/jobs/122219/senior-software-engineer-greenpath-financial-wellness,2016-08-04,31,False,,0,0,US,MI,Farmington Hills
122217,Software Enigneer Build and Deploy,TeleTracking Technologies,"Pittsburgh, PA",,"Overview:



In this role you will be responsible for the full automation of build and deployment…",[],/jobs/122217/software-enigneer-build-and-deploy-teletracking-technologies,2016-08-04,31,False,,0,0,US,PA,Pittsburgh
122215,Application Architect,TeleTracking Technologies,"Pittsburgh, PA",,"Overview:



The Technical Architect is responsible for understanding and interpreting requirements,…","[""asp.net-mvc"",""javascript"",""html5"",""css3"",""c#""]",/jobs/122215/application-architect-teletracking-technologies,2016-08-04,31,False,,0,0,US,PA,Pittsburgh
Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria,Austria
122214,Senior Ops Engineer for large-scale web app company,FreeAgent,"Edinburgh, UK",,"We're looking for talented Operations Engineers to come and work on the FreeAgent app, internal services…","[""mysql"",""linux"",""puppet"",""ruby"",""amazon-web-services"",""sysadmin""]",/jobs/122214/senior-ops-engineer-for-large-scale-web-app-freeagent,2016-08-04,31,False,,0,0,UK,,Edinburgh
Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
122212,Senior Engineer - popular small-business finance app,FreeAgent,"Edinburgh, UK",,We're looking for someone with experience developing commercial web applications who can provide…,"[""ruby"",""ruby-on-rails"",""mysql"",""javascript"",""reactjs""]",/jobs/122212/senior-engineer-popular-small-business-finance-freeagent,2016-08-04,31,False,,0,0,UK,,Edinburgh
110449,Android / iOS Lead Developer,Elsevier,"Philadelphia, PA","$100,000 - 140,000",Elsevier is in the midst of a TRANSFORMATION and TECHNOLOGY is simultaneously at the FOREFRONT and the…,"[""mobile"",""ios"",""openssl"",""objective-c"",""sqlcipher""]",/jobs/110449/android-ios-lead-developer-elsevier,2016-08-04,31,False,$,"100,000","140,000",US,PA,Philadelphia
Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
122235,Senior Software Engineer,RBM Technologies,"Boston, MA",,We are seeking exceptional software engineers to join our team as we move our products and services to…,"[""ruby-on-rails"",""javascript"",""ember.js"",""angularjs""]",/jobs/122235/senior-software-engineer-rbm-technologies,2016-08-04,31,False,,0,0,US,MA,Boston
122220,Application Developer,"Compose, An IBM Company","San Francisco, CA",,In the present world of application development it's difficult to determine where the front-end stops…,"[""c"",""go"",""ruby"",""java"",""python""]",/jobs/122220/application-developer-compose-an-ibm-company,2016-08-04,31,False,,0,0,US,CA,San Francisco
122233,Senior Back-End Engineer,Mode Analytics,"San Francisco, CA",,"Data analysis is plagued by a fundamentally flawed workflow that leads to slow turnaround times, high…","[""ruby-on-rails"",""ruby"",""java"",""go"",""javascript""]",/jobs/122233/senior-back-end-engineer-mode-analytics,2016-08-04,31,False,,0,0,US,CA,San Francisco
122231,Digital Marketing Manager,The Boston Consulting Group,"Boston, MA",,"POSITION SUMMARY:
The Digital Marketing Manager owns the technical architecture and stability of…","[""crm"",""tridion"",""exacttarget"",""salesforce""]",/jobs/122231/digital-marketing-manager-the-boston-consulting-group,2016-08-04,31,False,,0,0,US,MA,Boston
122230,CRM Lead Developer,The Boston Consulting Group,"Boston, MA",,"POSITION SUMMARY:
BCG is looking for a talented Lead Developer that has technical responsibility for…","[""dynamics-crm"",""html"",""css"",""javascript"",""jquery""]",/jobs/122230/crm-lead-developer-the-boston-consulting-group,2016-08-04,31,False,,0,0,US,MA,Boston
122227,Data Engineer,Ashford.com,"New York, NY",,"Ashford.com’s Data Engineer will be responsible for developing the data integrations, designing data…","[""etl"",""ssis"",""sql"",""nosql"",""olap""]",/jobs/122227/data-engineer-ashfordcom,2016-08-04,31,False,,0,0,US,NY,New York
122226,Software engineer,MTData LLC,"Denver, CO","$85,000 - 110,000",MTData is a leading provider of GPS tracking and dispatch systems to the transport and taxi industries…,"["".net"",""c#"",""sql"",""javascript""]",/jobs/122226/software-engineer-mtdata-llc,2016-08-04,31,False,$,"85,000","110,000",US,CO,Denver
122225,SENIOR RAILS DEVELOPER COMMITTED TO SUSTAINABILITY,Green River,"Brattleboro, VT","$80,000 - 100,000",We think of the internet as a societal nervous system - a growing global network of awareness and…,"[""ruby-on-rails"",""javascript"",""css""]",/jobs/122225/senior-rails-developer-committed-to-sustainability-green-river,2016-08-04,31,False,$,"80,000","100,000",US,VT,Brattleboro
122222,Software Development - Internal,Church Community Builder,"Colorado Springs, CO",,"At Church Community Builder, we care about church leaders, and our web-based software is designed (and…","[""php"",""javascript"",""linux"",""apache"",""safe""]",/jobs/122222/software-development-internal-church-community-builder,2016-08-04,31,False,,0,0,US,CO,Colorado Springs
122197,Senior Java Software Engineer / MongoDB,3T Software Labs GmbH,"Berlin, Germany",,3T is a fast growing start-up based in Berlin. We are the makers of the hugely popular MongoChef tool…,"[""mongodb"",""java"",""swt"",""junit""]",/jobs/122197/senior-java-software-engineer-mongodb-3t-software-labs-gmbh,2016-08-04,31,False,,0,0,Germany,,Berlin
122266,"Mobile Application Engineer (IOS, Android)",emaratech FZ LLC,"Dubai, United Arab Emirates","$3,500 - 4,300","Mobile Application Engineer (iOS/Android):
Ideal candidate should be a detail-oriented Mobile…","[""ios"",""android"",""rest"",""swift""]",/jobs/122266/mobile-application-engineer-ios-android-emaratech-fz-llc,2016-08-04,31,False,$,"3,500","4,300",United Arab Emirates,,Dubai
Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
122263,.NET Developer,Simon National Carriers,"Brisbane, Australia",," Simon National Carriers is looking for an innovative thinker who thrives on developing creative,…","["".net"",""sql"",""asp.net"",""vb.net"",""vb6""]",/jobs/122263/net-developer-simon-national-carriers,2016-08-04,31,False,,0,0,Australia,,Brisbane
122262,Postdoc position Computational Biology,Norwegian University of Science and Technology,"Trondheim, Norway","€51,200 - 55,000","The position is for a period of two and a half years, starting preferably 1 October 2016. Applicants…","[""java"",""c++""]",/jobs/122262/postdoc-position-computational-biology-norwegian-university-of,2016-08-04,31,False,€,"51,200","55,000",Norway,,Trondheim
122260,"Sr. Manager, Software Dev & Engineering",Comcast,"Philadelphia, PA",,Comcast's Technology & Product organization works at the intersection of media and technology. Our…,"[""java"",""foreach"",""testing""]",/jobs/122260/sr-manager-software-dev-engineering-comcast,2016-08-04,31,False,,0,0,US,PA,Philadelphia
122259,"Eng 3, Prodt Dev Engineering",Comcast,"Philadelphia, PA",,Comcast's Technology & Product organization works at the intersection of media and technology. Our…,"[""testing"",""deployment"",""input""]",/jobs/122259/eng-3-prodt-dev-engineering-comcast,2016-08-04,31,False,,0,0,US,PA,Philadelphia
122261,"Sr. JavaScript Engineer, Player Platform",Comcast,"Seattle, WA",,Comcast's Technology & Product organization works at the intersection of media and technology. Our…,"[""javascript"",""video"",""android""]",/jobs/122261/sr-javascript-engineer-player-platform-comcast,2016-08-04,31,False,,0,0,US,WA,Seattle
122257,Mobile Application Manager,Comcast,"Philadelphia, PA",,Comcast's Technology & Product organization works at the intersection of media and technology. Our…,"[""mobile"",""android"",""ios""]",/jobs/122257/mobile-application-manager-comcast,2016-08-04,31,False,,0,0,US,PA,Philadelphia
122258,"Eng 2, Software Dev & Engineering",Comcast,"Sunnyvale, CA",,Comcast's Technology & Product organization works at the intersection of media and technology. Our…,"[""linux"",""python"",""c++""]",/jobs/122258/eng-2-software-dev-engineering-comcast,2016-08-04,31,False,,0,0,US,CA,Sunnyvale
122256,"ETS, Engineer 2",Comcast,"Centennial, CO",,Comcast brings together the best in media and technology. We drive innovation to create the world's best…,"[""input""]",/jobs/122256/ets-engineer-2-comcast,2016-08-04,31,False,,0,0,US,CO,Centennial
122254,Software Application Support Specialist,Comcast,"Chicago, IL",,Engineering and Platform Services helps drive the new generation of products that are transforming…,"[""java"",""c#"",""database""]",/jobs/122254/software-application-support-specialist-comcast,2016-08-04,31,False,,0,0,US,IL,Chicago
122255,"Sr Engineer, IPCDN/Traffic Control",Comcast,"Denver, CO",,Comcast's Technology & Product organization works at the intersection of media and technology. Our…,"[""java"",""c++"",""http""]",/jobs/122255/sr-engineer-ipcdn-traffic-control-comcast,2016-08-04,31,False,,0,0,US,CO,Denver
122253,"Java Pro, Tampere",Affecto Oy,"Tampere, Finland",,Summary in English:  We are seeking for 1-2 Finnish speaking Java developers to join our public sector…,"[""java"",""jquery"",""scala"",""spring"",""javascript""]",/jobs/122253/java-pro-tampere-affecto-oy,2016-08-04,31,False,,0,0,Finland,,Tampere
122252,Fraud System Software Developer,Jewel Paymentech,Singapore,,This role will primarily focus on the engineering of our Fraud Detection Solutions that are used at…,"[""python"",""java"",""networking"",""sql""]",/jobs/122252/fraud-system-software-developer-jewel-paymentech,2016-08-04,31,False,,0,0,,,Singapore
122251,iOS Software Engineer,"Flybits, Inc.","Toronto, ON, Canada",,"As an iOS Software Engineer, you will be part of one of the most exciting teams at Flybits. You will be…","[""objective-c"",""swift2"",""xcode7"",""swift""]",/jobs/122251/ios-software-engineer-flybits-inc,2016-08-04,31,False,,0,0,Canada,ON,Toronto
122249,"PHP Platform Developer - CMS, eCom & Marketing Automation Platform",Core dna,"Melbourne, Australia","$70,000 - 90,000"," This role is not another WordPress, Magento or Drupal related PHP developer position! Not about…","[""php-developer"",""enterprise-software-devel"",""web-development"",""back-end-web-developer"",""senior-php-developer""]",/jobs/122249/php-platform-developer-cms-ecom-marketing-core-dna,2016-08-04,31,False,$,"70,000","90,000",Australia,,Melbourne
122246,Full Stack Engineer,The Farmer's Dog,"New York, NY",,The Farmer's Dog is a VC backed direct-to-consumer pet health brand on a mission to disrupt the $60…,"[""full-stack"",""javascript"",""node.js"",""nodejs"",""react""]",/jobs/122246/full-stack-engineer-the-farmers-dog,2016-08-04,31,False,,0,0,US,NY,New York
108255,Exciting Opportunity in Video Games for a Server Engineer!,Dire Wolf Digital,"Denver, CO",,Work with a video gaming company in Denver! We are looking for a Server Engineer who is passionate about…,"[""linux"",""sql"",""java"",""scala"",""ruby""]",/jobs/108255/exciting-opportunity-in-video-games-for-a-server-dire-wolf-digital,2016-08-04,31,False,,0,0,US,CO,Denver
122245,Senior Software Engineer,Microsoft,"Redmond, WA",Provides Equity,"  Microsoft Careers: My job details











Are you looking to add cloud experience to…",[],/jobs/122245/senior-software-engineer-microsoft,2016-08-04,31,True,,0,0,US,WA,Redmond
Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany,Germany
